Date,Day,Month,Year,Income,Source,Expense,Description,Debt_Amount,Debt_To,Detail_Hutang
2025-10-11,11,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-11,11,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-12,12,10,2025,0.0,,45000.0,Jajan,0.0,,
2025-10-12,12,10,2025,0.0,,100000.0,Lain lain,0.0,,
2025-10-12,12,10,2025,0.0,,120000.0,Bensin,0.0,,
2025-10-12,12,10,2025,0.0,,140000.0,Makan,0.0,,
2025-10-12,12,10,2025,0.0,,240000.0,Makan,0.0,,
2025-10-13,13,10,2025,0.0,,55000.0,Jajan,0.0,,
2025-10-13,13,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-14,14,10,2025,0.0,,75000.0,Lain lain,0.0,,
2025-10-14,14,10,2025,0.0,,95000.0,Makan,0.0,,
2025-10-14,14,10,2025,0.0,,110000.0,Makan,0.0,,
2025-10-14,14,10,2025,0.0,,120000.0,Bensin,0.0,,
2025-10-14,14,10,2025,0.0,,150000.0,Makan,0.0,,
2025-10-14,14,10,2025,0.0,,240000.0,Jajan,0.0,,
2025-10-14,14,10,2025,2500000.0,,115000.0,Lain lain,0.0,,
2025-10-15,15,10,2025,0.0,,80000.0,Makan,0.0,,
2025-10-15,15,10,2025,0.0,,100000.0,Lain lain,0.0,,
2025-10-15,15,10,2025,0.0,,140000.0,Makan,0.0,,
2025-10-15,15,10,2025,0.0,,300000.0,Bensin,0.0,,
2025-10-15,15,10,2025,0.0,,300000.0,Jajan,0.0,,
2025-10-16,16,10,2025,0.0,,140000.0,Makan,0.0,,
2025-10-16,16,10,2025,0.0,,150000.0,Makan,0.0,,
2025-10-17,17,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-17,17,10,2025,0.0,,190000.0,Makan,0.0,,
2025-10-17,17,10,2025,0.0,,210000.0,Galon,0.0,,
2025-10-18,18,10,2025,0.0,,55000.0,Lain lain,0.0,,
2025-10-18,18,10,2025,0.0,,117920.0,Jajan,0.0,,
2025-10-18,18,10,2025,0.0,,250000.0,Lain lain,0.0,,
2025-10-18,18,10,2025,2500000.0,,130000.0,Makan,0.0,,
2025-10-19,19,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-20,20,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-20,20,10,2025,0.0,,140000.0,Makan,0.0,,
2025-10-21,21,10,2025,0.0,,50000.0,Lain lain,0.0,,
2025-10-21,21,10,2025,0.0,,50000.0,Jajan,0.0,,
2025-10-21,21,10,2025,0.0,,100000.0,Makan,0.0,,
2025-10-21,21,10,2025,0.0,,180000.0,Makan,0.0,,
2025-10-21,21,10,2025,0.0,,180000.0,Makan,0.0,,
2025-10-21,21,10,2025,0.0,,250000.0,Bensin,0.0,,
2025-10-21,21,10,2025,0.0,,529000.0,Lain lain,0.0,,
2025-10-21,21,10,2025,2500000.0,,2150000.0,Lain lain,0.0,,
2025-10-22,22,10,2025,0.0,,50000.0,Lain lain,0.0,,
2025-10-22,22,10,2025,0.0,,57000.0,Jajan,0.0,,
2025-10-22,22,10,2025,2500000.0,,300000.0,Lain lain,0.0,,
2025-10-23,23,10,2025,0.0,,35000.0,Lain lain,0.0,,
2025-10-23,23,10,2025,0.0,,50000.0,Jajan,0.0,,
2025-10-23,23,10,2025,0.0,,60000.0,Jajan,0.0,,
2025-10-23,23,10,2025,0.0,,100000.0,Makan,0.0,,
2025-10-23,23,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-23,23,10,2025,0.0,,130000.0,Makan,0.0,,
2025-10-23,23,10,2025,0.0,,300000.0,Lain lain,0.0,,
2025-10-24,24,10,2025,0.0,,50000.0,Jajan,0.0,,
2025-10-24,24,10,2025,0.0,,130000.0,Lain lain,0.0,,
2025-10-24,24,10,2025,0.0,,190000.0,Jajan,0.0,,
2025-10-24,24,10,2025,0.0,,630000.0,Lain lain,0.0,,
2025-10-25,25,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-25,25,10,2025,0.0,,380000.0,Makan,0.0,,
2025-10-25,25,10,2025,180000.0,,45000.0,Jajan,0.0,,
2025-10-26,26,10,2025,0.0,,195000.0,Makan,0.0,,
2025-10-26,26,10,2025,0.0,,216500.0,Jajan,0.0,,
2025-10-26,26,10,2025,500000.0,,800000.0,Lain lain,0.0,,
2025-10-26,26,10,2025,1500000.0,,230000.0,Makan,0.0,,
2025-10-27,27,10,2025,0.0,,200000.0,Makan,0.0,,
2025-10-27,27,10,2025,0.0,,250000.0,Bensin,0.0,,
2025-10-27,27,10,2025,2000000.0,,172000.0,Lain lain,0.0,,
2025-10-28,28,10,2025,0.0,,130000.0,Makan,0.0,,
2025-10-28,28,10,2025,19180000.0,,20151420.0,-97142,0.0,,
